source_target_gene,n_cells
SEPTIN11,177
SERBP1,278
SERF1B,218
SERF2,392
SERGEF,156
SERHL2,147
SERINC1,135
SERINC3,416
SERP1,121
SERPINB1,111
SERPINB6,87
SERPINB9,66
SERPINF1,218
SERPING1,245
SERPINH1,169
SERTAD1,107
SERTAD2,198
SERTAD3,46
SESN1,50
SESN2,332
SET,54
SETBP1,86
SETD1A,89
SETD1B,98
SETD2,311
SETD3,277
SETD4,156
SETD5,347
SETD6,210
SETD7,194
SETD9,208
SETDB1,319
SETDB2,96
SETMAR,182
SETX,409
SEZ6L2,233
SF1,107
SF3A1,462
SF3A2,316
SF3A3,22
SF3B1,96
SF3B2,429
SF3B3,335
SF3B4,140
SF3B5,51
SFI1,167
SFMBT1,279
SFPQ,183
SFSWAP,221
SFT2D1,133
SFT2D2,236
SFT2D3,288
SFXN1,129
SFXN2,197
SFXN4,149
SFXN5,165
SGK1,142
SGK3,275
SGMS1,129
SGO1,84
SGO2,262
SGPL1,108
SGPP1,348
SGSH,143
SGSM2,237
SGSM3,149
SGTA,122
SGTB,206
SH2B1,169
SH2B3,308
SH2D2A,334
SH2D3A,175
SH3BGR,280
SH3BGRL,103
SH3BGRL2,132
SH3BGRL3,60
SH3BP1,44
SH3BP2,305
SH3BP5,215
SH3BP5L,223
SH3GL1,213
SH3GL3,336
SH3GLB1,521
SH3GLB2,140
SH3KBP1,128
SHARPIN,287
SHB,666
SHC1,394
SHCBP1,173
SHFL,166
SHISA5,204
SHKBP1,157
SHLD1,209
SHLD2,103
SHMT1,215
SHMT2,55
SHOC2,267
SHOX,126
SHOX2,352
SHPK,144
SHPRH,224
SHQ1,242
SHROOM1,360
SIAH1,90
SIAH2,147
SIGIRR,264
SIGLEC14,264
SIGMAR1,32
SIK3,182
SIKE1,79
SIL1,222
SIM1,155
SIM2,156
SIMC1,1170
SIN3A,478
SIN3B,92
SINHCAF,69
SIPA1,270
SIRT1,180
SIRT2,153
SIRT3,161
SIRT5,154
SIRT6,126
SIRT7,81
SIVA1,126
SIX1,196
SIX2,206
SIX3,134
SIX4,239
SIX5,294
SIX6,258
SKA1,112
SKA2,67
SKA3,139
SKAP2,224
SKI,235
SKIL,234
SKIV2L,44
SKOR1,275
SKOR2,227
SKP1,74
SKP2,381
SLAIN2,237
SLBP,85
SLC1A4,217
SLC1A5,870
SLC2A1,120
SLC2A3,160
SLC2A4RG,259
SLC2A8,53
SLC2A11,161
SLC2A13,169
SLC3A2,166
SLC4A1AP,182
SLC4A2,403
SLC4A5,430
SLC4A7,55
SLC5A3,48
SLC5A6,60
SLC6A6,74
SLC6A8,258
SLC6A19,162
SLC7A1,81
SLC7A5,596
SLC7A6,183
SLC7A6OS,70
SLC7A8,96
SLC7A11,152
SLC8B1,485
SLC9A3R1,195
SLC9A3R2,436
SLC9A6,221
SLC9B1,182
SLC9B2,213
SLC10A3,85
SLC10A4,79
SLC10A7,256
SLC11A2,390
SLC12A2,228
SLC12A4,124
SLC12A5,476
SLC12A7,51
SLC12A9,262
SLC13A3,251
SLC15A4,90
SLC16A1,233
SLC16A5,397
SLC16A9,230
SLC17A5,67
SLC18B1,285
SLC19A1,156
SLC19A2,152
SLC20A1,284
SLC20A2,308
SLC22A23,23
SLC25A1,208
SLC25A3,174
SLC25A4,151
SLC25A5,170
SLC25A6,466
SLC25A10,472
SLC25A11,125
SLC25A12,231
SLC25A13,152
SLC25A14,219
SLC25A15,114
SLC25A16,196
SLC25A17,193
SLC25A19,137
SLC25A20,234
SLC25A21,108
SLC25A22,130
SLC25A23,288
SLC25A24,212
SLC25A25,197
SLC25A26,75
SLC25A28,50
SLC25A29,302
SLC25A32,212
SLC25A33,222
SLC25A36,73
SLC25A37,76
SLC25A38,194
SLC25A39,222
SLC25A41,91
SLC25A42,80
SLC25A44,125
SLC25A46,182
SLC25A51,95
SLC25A53,365
SLC26A6,224
SLC27A2,271
SLC27A4,180
SLC27A5,198
SLC29A1,514
SLC29A2,274
SLC30A1,323
SLC30A5,316
SLC30A6,111
SLC30A7,166
SLC30A9,116
SLC31A1,138
SLC33A1,253
SLC35A1,78
SLC35A2,195
SLC35A3,233
SLC35A4,52
SLC35B1,112
SLC35B2,162
SLC35B3,114
SLC35B4,128
SLC35C2,144
SLC35D1,334
SLC35D2,252
SLC35E1,360
SLC35E2B,121
SLC35E3,41
SLC35F2,129
SLC35F5,89
SLC35F6,219
SLC35G1,144
SLC35G2,121
SLC35G6,376
SLC37A1,198
SLC37A3,227
SLC37A4,43
SLC38A1,287
SLC38A2,140
SLC38A5,119
SLC38A6,139
SLC38A7,141
SLC38A9,195
SLC38A10,98
SLC39A1,203
SLC39A3,288
SLC39A4,270
SLC39A6,220
SLC39A7,297
SLC39A8,234
SLC39A9,800
SLC39A10,352
SLC39A11,217
SLC39A13,315
SLC39A14,263
SLC40A1,605
SLC41A3,267
SLC43A1,39
SLC43A3,281
SLC44A2,218
SLC44A4,253
SLC45A4,91
SLC48A1,299
SLC50A1,145
SLC52A2,37
SLC66A1,164
SLC66A2,232
SLC66A3,193
SLCO4A1,165
SLIRP,49
SLK,48
SLMAP,51
SLTM,205
SLU7,63
SLX1A,186
SLX4IP,190
SMAD1,342
SMAD2,320
SMAD3,148
SMAD4,161
SMAD5,127
SMAD6,162
SMAD9,224
SMAGP,281
SMAP1,106
SMAP2,303
SMARCA1,81
SMARCA2,63
SMARCA4,132
SMARCA5,140
SMARCAD1,116
SMARCAL1,78
SMARCB1,431
SMARCC1,117
SMARCC2,272
SMARCD1,342
SMARCD2,307
SMARCD3,565
SMARCE1,46
SMC1A,82
SMC2,37
SMC3,31
SMC4,254
SMC5,251
SMC6,123
SMCHD1,304
SMCO4,191
SMDT1,158
SMG1,83
SMG5,159
SMG6,173
SMG7,41
SMG8,174
SMG9,142
SMIM1,262
SMIM3,205
SMIM4,125
SMIM7,83
SMIM8,234
SMIM10,244
SMIM12,40
SMIM13,240
SMIM14,260
SMIM15,168
SMIM19,199
SMIM20,284
SMIM29,238
SMN2,99
SMNDC1,36
SMPD2,70
SMPD4,118
SMS,268
SMTN,126
SMU1,49
SMUG1,109
SMURF1,189
SMURF2,382
SMYD2,205
SMYD3,274
SMYD4,19
SMYD5,393
SNAI1,178
SNAI2,155
SNAI3,244
SNAP23,83
SNAP29,277
SNAP47,241
SNAPC1,104
SNAPC2,109
SNAPC3,404
SNAPC4,262
SNAPC5,274
SNAPIN,129
SNCG,416
SND1,207
SNF8,282
SNHG32,148
SNIP1,62
SNRK,224
SNRNP25,207
SNRNP27,52
SNRNP35,119
SNRNP40,423
SNRNP48,95
SNRNP70,70
SNRNP200,160
SNRPA,168
SNRPA1,117
SNRPB,197
SNRPB2,74
SNRPC,43
SNRPD1,70
SNRPD2,14
SNRPD3,73
SNRPE,98
SNRPF,66
SNRPG,209
SNTA1,94
SNTB2,228
SNUPN,348
SNW1,361
SNX1,203
SNX2,165
SNX3,92
SNX4,74
SNX5,292
SNX6,221
SNX8,232
SNX9,319
SNX10,147
SNX11,239
SNX12,331
SNX13,158
SNX14,122
SNX15,697
SNX17,204
SNX19,88
SNX24,257
SNX25,132
SNX27,190
SNX29,31
SNX33,216
SOAT1,104
SOCS1,101
SOCS2,252
SOCS3,40
SOCS4,114
SOD1,366
SOD2,350
SOGA1,268
SOHLH1,61
SOHLH2,317
SON,276
SORBS3,363
SORD,263
SORT1,97
SOS1,115
SOSTDC1,221
SOX1,478
SOX2,7
SOX3,65
SOX4,344
SOX5,302
SOX6,428
SOX8,202
SOX9,151
SOX10,96
SOX11,257
SOX12,130
SOX13,142
SOX14,186
SOX15,214
SOX17,237
SOX18,248
SOX21,117
SOX30,306
SP1,198
SP2,234
SP3,146
SP4,95
SP5,130
SP6,328
SP7,107
SP8,79
SP9,32
SP100,370
SP110,69
SP140,100
SP140L,205
SPA17,42
SPAG5,192
SPAG7,83
SPAG9,180
SPARC,138
SPART,277
SPAST,152
SPATA2L,217
SPATA5,142
SPATA5L1,157
SPATA22,171
SPATA24,221
SPATA33,313
SPATC1L,189
SPATS2,66
SPATS2L,263
SPC24,24
SPC25,40
SPCS1,101
SPCS2,229
SPCS3,277
SPDEF,140
SPDL1,79
SPDYC,96
SPDYE2,371
SPECC1,209
SPECC1L,182
SPEG,474
SPEN,305
SPG7,205
SPG11,278
SPG21,118
SPHK1,287
SPHK2,121
SPI1,82
SPIB,373
SPIC,85
SPICE1,141
SPIDR,67
SPIN1,187
SPIN2B,114
SPIN4,79
SPINDOC,109
SPINT2,106
SPIRE1,38
SPN,296
SPNS1,184
SPOP,36
SPOUT1,73
SPPL2A,206
SPPL2B,139
SPPL3,128
SPR,154
SPRED1,75
SPRED2,124
SPRTN,351
SPRY1,55
SPRY2,392
SPRY4,226
SPRYD3,336
SPRYD4,206
SPRYD7,121
SPSB2,173
SPSB3,172
SPTA1,21
SPTAN1,221
SPTB,124
SPTBN1,219
SPTBN2,105
SPTLC1,65
SPTLC2,101
SPTSSA,266
SPTY2D1,422
SPZ1,85
SQLE,244
SQSTM1,215
SRA1,273
SRBD1,64
SRCAP,400
SRD5A1,260
SRD5A3,152
SREBF1,127
SREBF2,191
SREK1,188
SREK1IP1,135
SRF,367
SRFBP1,92
SRGAP2,128
SRGN,318
SRI,203
SRM,320
SRP9,324
SRP14,290
SRP19,207
SRP54,160
SRP68,111
SRP72,303
SRPK1,347
SRPK2,210
SRPRB,244
SRR,154
SRRD,146
SRRM1,295
SRRM2,341
SRRT,100
SRSF1,117
SRSF2,140
SRSF3,37
SRSF4,272
SRSF5,201
SRSF6,505
SRSF7,104
SRSF8,69
SRSF9,221
SRSF10,248
SRSF11,880
SRXN1,98
SRY,63
SS18,254
SS18L1,118
SS18L2,344
SSB,98
SSBP1,220
SSBP2,170
SSBP3,261
SSBP4,177
SSH2,266
SSNA1,106
SSR1,92
SSR2,101
SSR3,62
SSR4,128
SSRP1,314
SSU72,169
SSX1,114
SSX2IP,39
SSX3,34
SSX4,211
ST3GAL2,354
ST3GAL4,173
ST6GAL1,385
ST6GALNAC1,126
ST6GALNAC4,283
ST6GALNAC6,179
ST7,68
ST7L,132
ST13,375
ST18,120
ST20-MTHFS,52
STAC3,95
STAG1,95
STAG2,268
STAM,217
STAM2,423
STAMBP,261
STAP2,248
STAR,240
STARD3,36
STARD3NL,86
STARD4,99
STARD7,252
STARD8,155
STARD10,144
STAT1,127
STAT2,69
STAT3,170
STAT4,113
STAT5A,474
STAT5B,129
STAT6,23
STAU1,127
STAU2,331
STC2,217
STEAP1B,152
STEAP3,274
STIL,345
STIM1,240
STIM2,223
STIP1,55
STK3,185
STK4,241
STK11,271
STK11IP,217
STK16,181
STK17A,218
STK17B,198
STK19,158
STK24,31
STK25,347
STK32C,305
STK35,359
STK38,245
STK38L,1169
STK40,195
STMN1,219
STMN3,247
STMP1,161
STN1,18
STOM,184
STOML1,66
STOML2,59
STON2,152
STPG1,201
STRADA,121
STRADB,231
STRAP,231
STRBP,243
STRIP1,224
STRIP2,176
STRN,271
STRN3,151
STRN4,39
STT3A,66
STT3B,136
STUB1,104
STX1A,146
STX2,173
STX3,192
STX4,136
STX5,78
STX6,261
STX7,225
STX8,359
STX10,146
STX12,101
STX16,267
STX17,182
STX18,106
STXBP1,211
STXBP2,214
STXBP3,76
STXBP4,279
STXBP5,149
STXBP6,193
STYX,217
STYXL1,286
SUB1,198
SUCLA2,147
SUCLG1,32
SUCLG2,167
SUCO,131
SUDS3,132
SUGP1,267
SUGP2,206
SUGT1,89
SULT1A1,131
SULT1A3,843
SUMF2,411
SUMO1,111
SUMO2,170
SUMO3,166
SUN1,502
SUN2,267
SUOX,317
SUPT3H,110
SUPT4H1,146
SUPT5H,139
SUPT6H,105
SUPT7L,127
SUPT16H,101
SUPT20H,224
SUPV3L1,154
SURF1,231
SURF2,37
SURF4,170
SURF6,158
SUSD1,304
SUSD3,257
SUV39H1,94
SUV39H2,66
SUZ12,257
SVIP,240
SWI5,164
SWSAP1,145
SYAP1,163
SYCE1,238
SYCP2,207
SYCP2L,176
SYF2,109
SYK,454
SYMPK,88
SYNC,170
SYNCRIP,72
SYNGR1,132
SYNGR2,119
SYNGR3,575
SYNJ2,201
SYNJ2BP,88
SYNRG,178
SYP,155
SYPL1,301
SYPL2,189
SYS1,182
SYT5,194
SYTL4,33
SYVN1,169
SZRD1,96
SZT2,208
TAB1,187
TAB2,212
TAB3,148
TAC3,102
TACC1,169
TACC3,213
TACO1,245
TADA1,280
TADA2A,123
TADA2B,159
TADA3,356
TAF1,88
TAF1A,66
TAF1B,128
TAF1C,201
TAF1D,219
TAF2,142
TAF3,140
TAF4B,132
TAF5,39
TAF5L,28
TAF6,154
TAF6L,134
TAF7,91
TAF8,107
TAF9,154
TAF9B,167
TAF10,52
TAF11,151
TAF12,58
TAF13,71
TAF15,282
TAFA2,199
TAGLN2,269
TAL1,408
TAL2,192
TALDO1,156
TAMM41,214
TANGO2,183
TANGO6,66
TANK,275
TAOK1,128
TAOK2,287
TAOK3,277
TAP2,94
TAPBP,216
TAPT1,81
TARBP1,335
TARBP2,92
TARDBP,376
TARS,175
TARS2,156
TARSL2,210
TASOR,25
TASOR2,148
TASP1,173
TATDN1,66
TATDN2,223
TATDN3,338
TAX1BP1,304
TAX1BP3,266
TAZ,130
TBC1D1,87
TBC1D3,71
TBC1D4,134
TBC1D5,105
TBC1D7,186
TBC1D9B,61
TBC1D10A,147
TBC1D10B,100
TBC1D12,206
TBC1D13,200
TBC1D14,166
TBC1D15,104
TBC1D20,323
TBC1D22A,338
TBC1D22B,170
TBC1D23,124
TBC1D24,565
TBC1D28,219
TBC1D31,64
TBCA,315
TBCB,198
TBCC,268
TBCCD1,219
TBCD,38
TBCE,116
TBCK,188
TBK1,267
TBKBP1,114
TBL1X,106
TBL1XR1,74
TBL2,372
TBL3,86
TBP,301
TBPL1,146
TBPL2,138
TBR1,46
TBRG1,245
TBRG4,95
TBX1,623
TBX2,207
TBX3,263
TBX4,456
TBX5,158
TBX6,283
TBX10,282
TBX15,297
TBX18,242
TBX19,207
TBX20,241
TBX21,82
TBX22,139
TBXA2R,297
TBXAS1,175
TBXT,368
TCAIM,182
TCEA1,118
TCEA2,40
TCEAL1,47
TCEAL8,215
TCEAL9,172
TCEANC2,125
TCERG1,138
TCF3,94
TCF4,159
TCF7,63
TCF7L1,107
TCF7L2,185
TCF12,247
TCF15,275
TCF19,343
TCF20,136
TCF21,186
TCF23,178
TCF24,279
TCF25,54
TCFL5,35
TCHP,136
TCIRG1,410
TCOF1,163
TCP1,30
TCP11L1,179
TCTA,214
TCTEX1D2,121
TCTN1,95
TCTN3,177
TDG,160
TDGF1,243
TDP1,198
TDP2,351
TDRD3,63
TDRKH,196
TEAD1,59
TEAD2,168
TEAD3,717
TEAD4,144
TEC,246
TECPR1,245
TECR,188
TEDC1,140
TEDC2,302
TEF,321
TEFM,341
TEKT2,182
TEKT4,237
TELO2,80
TEN1,220
TENT2,29
TENT4A,248
TENT4B,51
TEPSIN,49
TERF1,198
TERF2,46
TERF2IP,190
TES,196
TESC,160
TESMIN,70
TET1,160
TET2,201
TET3,190
TEX2,290
TEX10,142
TEX15,94
TEX30,215
TEX261,217
TEX264,530
TFAM,147
TFAP2A,290
TFAP2B,37
TFAP2C,140
TFAP2D,54
TFAP2E,106
TFAP4,53
TFB1M,182
TFB2M,434
TFCP2,330
TFCP2L1,18
TFDP1,318
TFDP2,193
TFDP3,102
TFE3,220
TFEB,451
TFEC,72
TFG,223
TFIP11,101
TFPI,30
TFPT,209
TFR2,17
TFRC,169
TGDS,79
TGFB1,262
TGFBR1,46
TGFBR3,191
TGFBRAP1,309
TGIF1,299
TGIF2,163
TGIF2LX,164
TGIF2LY,182
TGM2,215
TGOLN2,181
TGS1,374
THADA,42
THAP1,183
THAP2,242
THAP3,146
THAP4,42
THAP5,141
THAP6,98
THAP7,299
THAP8,108
THAP9,241
THAP10,323
THAP11,158
THAP12,134
THEM4,105
THEM6,88
THEMIS2,124
THG1L,54
THOC1,55
THOC2,47
THOC3,281
THOC5,21
THOC6,291
THOC7,153
THOP1,255
THRA,295
THRAP3,175
THRB,305
THTPA,21
THUMPD1,73
THUMPD2,366
THUMPD3,239
THYN1,83
TIA1,121
TIAL1,13
TICRR,133
TIFA,30
TIGD1,133
TIGD2,72
TIGD3,189
TIGD4,251
TIGD5,53
TIGD6,229
TIGD7,100
TIMELESS,122
TIMM8A,405
TIMM8B,325
TIMM9,314
TIMM10,140
TIMM10B,209
TIMM13,237
TIMM17A,129
TIMM17B,138
TIMM21,70
TIMM22,111
TIMM23B,169
TIMM29,183
TIMM44,63
TIMM50,53
TIMMDC1,43
TIMP1,418
TINF2,115
TIPARP,44
TIPIN,210
TIPRL,106
TJAP1,301
TJP1,303
TJP2,299
TK1,98
TKT,484
TLCD1,309
TLCD3A,168
TLCD5,166
TLE3,235
TLE4,76
TLE5,167
TLK1,134
TLK2,244
TLN1,246
TLNRD1,274
TLX1,331
TLX2,112
TLX3,110
TM2D1,89
TM2D2,88
TM2D3,96
TM4SF19,171
TM7SF2,250
TM7SF3,187
TM9SF1,346
TM9SF2,180
TM9SF3,216
TM9SF4,167
TMA7,284
TMA16,233
TMBIM1,96
TMBIM4,160
TMBIM6,133
TMC6,215
TMCO1,261
TMCO3,259
TMCO6,113
TMED1,144
TMED2,353
TMED3,258
TMED4,124
TMED5,160
TMED7,368
TMED8,156
TMED9,69
TMED10,315
TMEM8A,188
TMEM9,242
TMEM9B,125
TMEM11,164
TMEM14A,125
TMEM14B,173
TMEM14C,172
TMEM18,130
TMEM19,209
TMEM30A,98
TMEM33,207
TMEM38B,189
TMEM39A,249
TMEM39B,209
TMEM41A,122
TMEM41B,41
TMEM43,59
TMEM44,221
TMEM50A,287
TMEM50B,253
TMEM52,399
TMEM53,195
TMEM54,161
TMEM59,196
TMEM60,100
TMEM62,75
TMEM63A,237
TMEM63B,210
TMEM64,290
TMEM65,130
TMEM68,169
TMEM69,249
TMEM70,246
TMEM74B,268
TMEM80,123
TMEM87A,276
TMEM97,127
TMEM98,280
TMEM99,108
TMEM101,121
TMEM106B,270
TMEM106C,281
TMEM107,83
TMEM109,200
TMEM115,125
TMEM116,208
TMEM120A,266
TMEM120B,65
TMEM123,126
TMEM126A,228
TMEM126B,82
TMEM127,386
TMEM128,127
TMEM129,39
TMEM131,310
TMEM131L,203
TMEM134,273
TMEM135,200
TMEM138,302
TMEM141,161
TMEM147,93
TMEM150A,319
TMEM158,57
TMEM159,109
TMEM160,381
TMEM161A,172
TMEM161B,199
TMEM164,213
TMEM165,135
TMEM167A,77
TMEM167B,126
TMEM168,197
TMEM170A,293
TMEM173,263
TMEM175,141
TMEM177,261
TMEM179B,198
TMEM181,237
TMEM183A,61
TMEM184B,96
TMEM184C,101
TMEM185B,234
TMEM186,79
TMEM189,239
TMEM192,213
TMEM198,205
TMEM199,218
TMEM201,103
TMEM203,249
TMEM205,146
TMEM208,104
TMEM209,197
TMEM214,208
TMEM216,308
TMEM218,215
TMEM219,78
TMEM222,218
TMEM223,111
TMEM230,133
TMEM231,165
TMEM234,123
TMEM237,299
TMEM240,394
TMEM241,136
TMEM242,146
TMEM243,162
TMEM245,334
TMEM248,195
TMEM250,173
TMEM251,189
TMEM256,245
TMEM258,287
TMEM259,256
TMEM267,120
TMEM273,153
TMF1,143
TMLHE,197
TMOD1,132
TMOD3,154
TMPO,318
TMSB4X,173
TMSB10,433
TMTC4,103
TMUB1,147
TMUB2,267
TMX1,149
TMX2,111
TMX3,311
TMX4,135
TNFAIP1,249
TNFAIP2,260
TNFAIP8,308
TNFAIP8L1,157
TNFAIP8L2,232
TNFRSF1A,168
TNFRSF1B,473
TNFRSF8,143
TNFRSF10A,86
TNFRSF10B,212
TNFRSF12A,154
TNFSF9,256
TNFSF10,62
TNIK,245
TNIP1,404
TNIP2,243
TNK2,345
TNKS,211
TNKS1BP1,241
TNKS2,99
TNNI3,253
TNNT1,355
TNNT2,48
TNPO1,112
TNPO2,307
TNPO3,210
TNRC6A,379
TNRC6B,87
TNRC6C,240
TNRC18,146
TNXB,80
TOB1,196
TOB2,215
TOE1,318
TOGARAM1,281
TOLLIP,125
TOM1,151
TOM1L1,168
TOMM5,113
TOMM6,66
TOMM7,265
TOMM20,182
TOMM22,114
TOMM34,190
TOMM40,197
TOMM40L,123
TOMM70,186
TONSL,34
TOP1,218
TOP1MT,181
TOP2A,22
TOP2B,275
TOP3A,294
TOP3B,96
TOPBP1,106
TOPORS,201
TOR1A,215
TOR1AIP1,66
TOR1AIP2,187
TOR1B,146
TOR2A,139
TOR3A,158
TOR4A,274
TOX4,256
TP53,220
TP53BP1,293
TP53BP2,238
TP53I3,300
TP53I13,159
TP53RK,249
TP63,150
TP73,196
TPD52L1,275
TPD52L2,240
TPGS1,175
TPGS2,152
TPI1,72
TPM1,434
TPM3,189
TPM4,586
TPMT,127
TPP1,195
TPP2,41
TPR,92
TPRA1,234
TPRKB,38
TPRN,229
TPRX1,121
TPST2,265
TPT1,96
TPX2,171
TRA2A,464
TRA2B,389
TRABD,348
TRADD,126
TRAF2,78
TRAF3,241
TRAF3IP1,187
TRAF3IP2,204
TRAF4,200
TRAF5,277
TRAF7,374
TRAFD1,136
TRAIP,202
TRAK1,175
TRAM1,272
TRAM2,253
TRAP1,271
TRAPPC1,194
TRAPPC2,208
TRAPPC2L,88
TRAPPC3,377
TRAPPC4,443
TRAPPC5,103
TRAPPC6A,163
TRAPPC6B,147
TRAPPC8,270
TRAPPC10,54
TRAPPC11,125
TRAPPC12,227
TRAPPC13,171
TRDMT1,153
TREML2,169
TRERF1,156
TRIAP1,164
TRIB2,334
TRIB3,167
TRIM4,137
TRIM5,254
TRIM7,116
TRIM8,248
TRIM11,124
TRIM13,118
TRIM14,228
TRIM16,241
TRIM21,110
TRIM23,230
TRIM24,104
TRIM25,116
TRIM26,220
TRIM27,77
TRIM28,57
TRIM33,244
TRIM35,382
TRIM37,187
TRIM38,95
TRIM39,136
TRIM41,158
TRIM44,282
TRIM49C,197
TRIM56,134
TRIM58,253
TRIM59,122
TRIM65,117
TRIM68,37
TRIM71,251
TRIOBP,392
TRIP4,137
TRIP6,320
TRIP10,276
TRIP11,228
TRIP12,89
TRIP13,170
TRIR,146
TRIT1,111
TRMT1,177
TRMT1L,110
TRMT2A,268
TRMT2B,222
TRMT5,112
TRMT6,204
TRMT10A,150
TRMT10B,137
TRMT10C,181
TRMT11,151
TRMT12,212
TRMT13,205
TRMT44,49
TRMT61A,156
TRMT61B,243
TRMT112,179
TRMU,169
TRNAU1AP,68
TRNP1,403
TRNT1,386
TROAP,259
TRPC4AP,99
TRPM4,295
TRPM7,56
TRPS1,246
TRPT1,312
TRPV2,213
TRRAP,325
TRUB1,79
TRUB2,199
TSC1,81
TSC2,250
TSC22D1,120
TSC22D2,112
TSC22D4,300
TSEN2,254
TSEN15,144
TSEN34,540
TSEN54,107
TSFM,150
TSG101,74
TSHZ1,236
TSHZ2,237
TSHZ3,121
TSKU,171
TSN,199
TSNARE1,119
TSNAX,132
TSPAN3,178
TSPAN4,418
TSPAN13,243
TSPAN14,58
TSPAN17,414
TSPAN18,216
TSPAN31,125
TSPAN32,147
TSPO,253
TSPYL1,211
TSPYL2,302
TSPYL4,304
TSPYL5,229
TSPYL6,183
TSR1,329
TSR2,192
TSR3,303
TSSC4,265
TSSK3,449
TST,179
TSTA3,268
TSTD2,213
TSTD3,82
TTC1,86
TTC3,158
TTC4,172
TTC5,131
TTC7A,256
TTC7B,66
TTC8,125
TTC9C,183
TTC12,66
TTC13,182
TTC14,148
TTC17,172
TTC19,117
TTC21B,242
TTC26,75
TTC27,73
TTC31,211
TTC32,180
TTC33,198
TTC37,194
TTC38,72
TTF1,30
TTF2,52
TTI1,241
TTI2,93
TTK,65
TTL,48
TTLL3,200
TTLL4,190
TTLL5,50
TTLL12,263
TTPAL,155
TUBA1A,125
TUBA1B,134
TUBA1C,103
TUBA3D,165
TUBA4A,298
TUBB,140
TUBB2A,300
TUBB2B,306
TUBB3,312
TUBB4B,227
TUBB6,81
TUBD1,410
TUBE1,280
TUBG1,31
TUBGCP2,116
TUBGCP3,13
TUBGCP4,63
TUBGCP5,61
TUBGCP6,378
TUFM,103
TULP1,233
TULP4,163
TUSC2,204
TUSC3,253
TUT1,553
TUT4,148
TUT7,179
TVP23B,110
TVP23C,205
TWF1,258
TWF2,284
TWIST1,194
TWIST2,230
TWISTNB,62
TWNK,119
TWSG1,200
TXLNA,225
TXLNG,131
TXN,97
TXN2,77
TXNDC5,241
TXNDC9,31
TXNDC11,239
TXNDC12,35
TXNDC15,153
TXNDC17,167
TXNIP,100
TXNL1,217
TXNL4A,145
TXNL4B,254
TXNRD1,184
TXNRD2,330
TYK2,144
TYMP,116
TYMS,89
TYRO3,281
TYROBP,93
TYW1,63
TYW1B,71
TYW3,16
TYW5,152
U2AF1,45
U2AF1L4,262
U2AF2,208
U2SURP,116
UAP1,221
UBA1,137
UBA2,228
UBA3,140
UBA5,217
UBA6,88
UBA52,138
UBAC1,160
UBAC2,162
UBALD1,211
UBALD2,260
UBAP1,155
UBAP2,87
UBAP2L,112
UBB,289
UBC,230
UBE2A,247
UBE2B,94
UBE2D1,403
UBE2D2,101
UBE2D3,401
UBE2D4,248
UBE2E1,155
UBE2E3,216
UBE2F,53
UBE2G1,106
UBE2G2,190
UBE2H,404
UBE2I,103
UBE2J1,199
UBE2J2,44
UBE2K,112
UBE2L3,520
UBE2L6,156
UBE2M,409
UBE2N,399
UBE2O,244
UBE2Q1,162
UBE2Q2,83
UBE2R2,35
UBE2S,156
UBE2T,79
UBE2V1,162
UBE2V2,34
UBE2W,181
UBE2Z,104
UBE3A,228
UBE3B,127
UBE3C,178
UBE3D,243
UBE4A,53
UBE4B,195
UBFD1,175
UBIAD1,181
UBL3,78
UBL4A,232
UBL5,119
UBL7,143
UBLCP1,72
UBN1,205
UBN2,258
UBP1,185
UBQLN1,205
UBQLN2,172
UBQLN4,298
UBR1,308
UBR2,33
UBR3,146
UBR4,50
UBR5,102
UBR7,339
UBTF,511
UBXN1,287
UBXN2A,82
UBXN2B,238
UBXN4,232
UBXN6,451
UBXN7,140
UBXN8,235
UBXN10,455
UBXN11,225
UCHL3,100
UCHL5,238
UCK1,222
UCK2,156
UCKL1,181
UCP2,363
UFC1,264
UFD1,111
UFL1,473
UFM1,260
UFSP1,178
UFSP2,187
UGCG,141
UGDH,100
UGGT1,239
UGGT2,223
UGP2,200
UGT8,210
UHMK1,275
UHRF1,193
UHRF1BP1,102
UHRF1BP1L,131
UHRF2,215
UIMC1,227
ULK3,232
UMPS,27
UNC13D,248
UNC45A,351
UNC50,114
UNC93B1,271
UNC119,354
UNC119B,297
UNCX,308
UNG,270
UNK,225
UNKL,248
UPF1,270
UPF2,351
UPF3A,187
UPF3B,193
UPRT,180
UQCC1,102
UQCC2,171
UQCR10,89
UQCR11,240
UQCRB,208
UQCRC1,643
UQCRC2,118
UQCRFS1,168
UQCRH,216
UQCRHL,103
UQCRQ,189
URB1,107
URB2,249
URGCP,275
URI1,142
URM1,246
UROD,412
UROS,217
USB1,140
USE1,156
USF1,161
USF2,409
USO1,183
USP1,45
USP2,352
USP3,226
USP4,23
USP5,341
USP6NL,233
USP7,615
USP8,151
USP9X,231
USP10,251
USP11,211
USP12,297
USP13,208
USP14,212
USP15,125
USP16,194
USP19,187
USP20,242
USP21,170
USP22,286
USP24,301
USP25,122
USP28,180
USP30,302
USP32,143
USP33,107
USP34,78
USP36,303
USP37,100
USP38,310
USP39,159
USP40,144
USP42,151
USP44,194
USP45,264
USP46,180
USP47,374
USP48,214
USP49,105
USP51,262
USP53,186
USP54,302
USPL1,131
UTP3,19
UTP6,57
