context,gene,mean_log2_cpm,log2fc_vs_rest,min_pairwise_log2fc,cell_fraction,construct_consistency,pvalue,fdr
A,PLCB2,5.1183681295839065,5.032727776927862,4.992201797728635,0.4536956521738279,1.0,4.568034185847115e-142,3.170763204730509e-140
A,NOVA1,4.991935069750181,4.991935069750181,4.991935069750181,0.4472282608694831,1.0,4.943271391575686e-80,4.018142486845272e-79
A,SPSB4,4.995315633470607,4.991807655825586,4.991667489140679,0.43152173913035996,1.0,4.200026201945907e-83,3.711925875091249e-82
A,PAG1,5.208996211234114,5.04911419145757,4.98836894368613,0.4281521739129702,1.0,5.2655912771057994e-167,9.957877871285896e-165
A,LIME1,5.266329247753356,4.999786039374907,4.985187359399866,0.4695652173912118,1.0,3.013785718797947e-172,7.349275095589783e-170
A,IQGAP2,7.06600177324433,5.279116496418876,4.980853516153971,0.7984239130432327,1.0,6.186155966435874e-109,1.205552350430663e-107
A,GFI1,5.394635353598913,5.09080625275204,4.956624581233434,0.5249456521737947,1.0,4.059663063637881e-151,4.226839076314655e-149
A,TRAT1,4.94923641776723,4.9474041077851725,4.945571797803115,0.37913043478255826,1.0,1.419258908959684e-74,1.0024056920636365e-73
A,TMC8,6.211485784300851,5.524828730973569,4.921678706292063,0.6470108695650423,1.0,3.4203071090997076e-90,3.6982818934040185e-89
A,RGCC,7.134151591554569,5.731526503293392,4.910248900905262,0.8532065217388594,1.0,8.237749046312507e-78,6.3008750753326324e-77
A,PREX2,4.911541606534675,4.9079540178957854,4.907855204997691,0.31543478260867486,1.0,6.189780385388039e-75,4.4104267544173985e-74
A,ADAMTS19,4.894593969205059,4.894593969205059,4.894593969205059,0.35494565217387386,1.0,5.867585380861299e-73,3.9572037796034373e-72
A,WT1,4.894494977906425,4.894494977906425,4.894494977906425,0.3015760869565074,1.0,1.8729852660747813e-71,1.2120124279386844e-70
A,NETO1,4.906725799020171,4.89630432844061,4.8858828578610485,0.3062499999999835,1.0,1.2705492043535753e-79,1.0215656574527033e-78
A,GZMA,4.8495251760286004,4.8495251760286004,4.8495251760286004,0.22972826086957399,1.0,3.096783916542453e-59,1.4814841591451027e-58
A,TMEM98,5.1112567500580255,4.974490273465171,4.845178737667674,0.4490217391303518,1.0,1.4453197550049703e-168,3.0438762522167175e-166
A,PRR36,5.258834498283782,5.007156320215006,4.822819526977044,0.4869021739129429,1.0,3.005982910391602e-154,3.5259418530561747e-152
A,AGAP2,5.944956949651331,5.337977091849613,4.816904027344583,0.6355978260867867,1.0,3.864347146125648e-96,4.983851472452793e-95
A,ZNF671,4.884630133353736,4.834745443842651,4.806513702709436,0.3934782608695081,1.0,3.641537477068185e-130,1.5373260606493094e-128
A,MFAP4,4.821457728224853,4.812204474244057,4.802951220263259,0.22092391304348663,1.0,3.1217929343452528e-58,1.4613838962419948e-57
A,AKR1E2,4.9325515931286645,4.831241511494625,4.784927030784689,0.42630434782601456,1.0,1.4153838151298013e-140,9.203967805544073e-139
A,NDN,4.776631369187144,4.776631369187144,4.776631369187144,0.3904891304347269,1.0,1.804726095063038e-79,1.4441704974008325e-78
A,HCST,5.105565870515308,4.850548322192738,4.752666413889985,0.43499999999992356,1.0,4.260570113709948e-101,6.3627031359699e-100
A,CLIP3,5.0084581132474675,4.83688840631042,4.747623535826479,0.421195652173843,1.0,8.266476238958299e-168,1.6473398294259587e-165
A,GNG2,7.726786707749447,6.200591960843737,4.732642047900225,0.9205434782605671,1.0,7.755307213457582e-60,3.7654993080170126e-59
A,IGSF9B,4.797099574657871,4.76432352180108,4.731547468944288,0.3833695652173389,1.0,6.925006515945871e-123,2.178966821053053e-121
A,ZNF256,4.746154079892458,4.735926314068975,4.725698548245492,0.35722826086952497,1.0,2.096753697551784e-108,3.993744735532088e-107
A,GTSF1,4.719661739301903,4.714090049931019,4.708518360560136,0.1344565217391349,1.0,1.978898631806336e-53,8.3352109871060965e-53
A,SLC40A1,5.81634455831441,5.219614445045114,4.704223583632321,0.5870652173911571,1.0,5.992092242691681e-98,8.135637035443585e-97
A,HIST1H1D,10.683816596213832,5.12160360839755,4.699782678076132,0.974402173912716,1.0,2.265523152910152e-105,3.869764109943212e-104
A,GATA3,6.804476381106762,5.6080001387909615,4.689769715750641,0.7726086956519403,1.0,7.35943009888988e-74,5.089265597862916e-73
A,UBASH3A,4.688858663667603,4.686974427015676,4.685090190363749,0.3655978260869124,1.0,4.999651267913518e-77,3.749839617492563e-76
A,CAMK4,8.39124511680518,6.365481426856057,4.669863263520863,0.9764130434779325,1.0,2.855732088197867e-55,1.2628318489756878e-54
A,RHOU,6.356854721386287,4.772090762374519,4.668396465534338,0.62668478260853,1.0,1.1177086292218023e-147,9.679670105311991e-146
A,ACBD7,5.437989344137053,4.784930589097344,4.651578561300039,0.5144021739129301,1.0,5.177289205527563e-142,3.580250031568744e-140
A,IGLL1,4.61567229732597,4.613920270694371,4.612168244062773,0.26288043478261236,1.0,2.039051174786481e-65,1.1294003413723206e-64
A,KCNA3,4.597673119868824,4.597673119868824,4.597673119868824,0.359565217391263,1.0,3.683751295481207e-75,2.642065122258251e-74
A,SLC4A4,4.940856215243611,4.665865657440375,4.596510186515764,0.3960869565216808,1.0,7.044275128341461e-161,1.1254444047720025e-158
A,GIMAP2,6.878148904434603,5.71248038907757,4.59380992295654,0.7790760869562852,1.0,4.7106316871857685e-67,2.722236889885059e-66
A,ATP1A3,5.725103750549442,4.986453927907194,4.593681955582387,0.5955434782607184,1.0,2.5284201750889883e-106,4.450067531331835e-105
A,CD6,5.326270545762293,4.937240581492662,4.584777798074015,0.48320652173903156,1.0,3.69640012270718e-114,8.520570083847285e-113
A,ATP6V0E2,5.387168252200264,4.7318461702185735,4.5506354904787445,0.5177717391303198,1.0,2.646806905200348e-131,1.1935102767415584e-129
A,C6orf223,4.9055818164703595,4.717424312846253,4.546638569540488,0.36869565217386746,1.0,2.080001878324087e-148,1.8533016736048222e-146
A,C19orf81,4.552186738929528,4.548710872999876,4.5452350070702225,0.35038043478257164,1.0,1.5299988160821837e-72,1.0199808654119104e-71
A,PPP1R16B,4.540900770536323,4.537415784658711,4.533930798781098,0.31489130434780555,1.0,1.1003697631570668e-74,7.789592368445348e-74
A,CCR4,4.545036804594663,4.533446006989317,4.521855209383971,0.25657608695652834,1.0,6.676150603342938e-75,4.751501502755556e-74
A,FLI1,6.409642138042415,5.445825694624245,4.516220527106957,0.7453260869563009,1.0,2.1137621034752032e-72,1.4035955952599765e-71
A,RAB33A,5.244327032114623,4.637683096809155,4.51401396125932,0.388043478260815,1.0,1.0984171963437315e-149,1.0658097329758312e-147
A,THY1,6.316067137928274,5.408358955057174,4.504015415103909,0.6976630434780622,1.0,2.2494118643513248e-73,1.5337877145703864e-72
A,QPRT,4.7055220283527595,4.532075567440582,4.500809248438301,0.37043478260864926,1.0,7.866012034025859e-143,5.628602356239431e-141
A,SEPTIN3,5.05071785162261,4.511952906871316,4.484621008533233,0.42853260869557874,1.0,1.129997201709113e-154,1.377778824952302e-152
A,DRAXIN,4.614966304027303,4.538823215380672,4.4813575630246225,0.33423913043475306,1.0,3.16477758520105e-139,1.9550940995510353e-137
A,ZNF43,4.470769295535241,4.468893459479587,4.467017623423932,0.34777173913039894,1.0,2.7708156988414533e-72,1.8366068435847157e-71
A,SLAIN1,6.468283975858724,5.458758092215277,4.452693716553812,0.7593478260867291,1.0,2.4632207294260866e-69,1.5026619413579217e-68
A,MICU3,4.456618753363254,4.45310557052593,4.4495923876886065,0.33385869565214454,1.0,9.096061828729529e-77,6.783795326834782e-76
A,ARHGAP45,6.820987907235144,4.971557100642398,4.448799563261859,0.8168478260867024,1.0,5.39580785552814e-90,5.799520204675251e-89
A,TRPV2,4.728788156061874,4.475847476358755,4.44636267496057,0.36255434782604423,1.0,1.1090522037039852e-157,1.5338854097944744e-155
A,TRO,4.493130028339861,4.46763365417854,4.445778120439914,0.3372826086956212,1.0,2.1513754033174897e-111,4.5308454942821626e-110
A,KBTBD11,5.085799598024268,4.687951948377116,4.445120147681525,0.4574999999999131,1.0,5.573697517877706e-125,1.927189106321409e-123
A,IFFO1,4.57024651175627,4.484893511788026,4.441670560430528,0.3454891304347478,1.0,5.59713849819099e-135,2.9138137018812813e-133
A,FES,4.486047699520584,4.438015303789756,4.434188181659063,0.3475543478260512,1.0,3.1140310649420156e-105,5.294709883171594e-104
A,FCHO1,6.613521161237836,5.106719262185705,4.433059957119868,0.7842934782606306,1.0,2.447231813904192e-81,2.0606336759239616e-80
A,PTPRC,4.435104431163626,4.433352028618215,4.431599626072804,0.32114130434780264,1.0,2.812452055578086e-74,1.9721216021955606e-73
A,VILL,5.230862770441787,4.786754374703958,4.428053465835108,0.48027173913033727,1.0,2.63937374564775e-106,4.636541576122251e-105
A,DPP10,4.456471641689444,4.440292391930767,4.42411314217209,0.275815217391302,1.0,3.9339722342007066e-75,2.8204374242337213e-74
A,PIK3R5,4.440325172280127,4.428001256945843,4.419318182034255,0.30326086956520226,1.0,3.4399152735104684e-81,2.8833989038430354e-80
A,SH3GL3,4.713445640919978,4.44071651624913,4.407870431511769,0.3414673913043149,1.0,2.261542091665308e-136,1.243713934268046e-134
A,KCNAB2,8.279634830339226,4.975747368724466,4.406630521155418,0.9721195652170649,1.0,3.7052447312211397e-87,3.658460341167895e-86
A,NDST3,4.437034354794249,4.420844627468467,4.4046549001426865,0.29032608695651263,1.0,6.675403093590102e-82,5.7011633886408e-81
A,ZNF345,4.463762494592571,4.425712622795676,4.391027393916616,0.3328804347825798,1.0,3.643695594115369e-92,4.163292875816285e-91
A,SNRPD1,5.94143606101381,4.3950572735747535,4.388909275670933,0.6374999999998293,1.0,8.805177883433268e-142,5.9994985924142925e-140
A,LZTS1,5.602281335711789,4.989795522974899,4.3846904343531925,0.5667934782607318,1.0,1.931353027956115e-88,1.9797436762782454e-87
A,GP1BB,5.385886740831109,4.666596735780503,4.380729547632375,0.497880434782503,1.0,1.0383305253168149e-110,2.1525033138363007e-109
A,SMC1B,6.132443649872802,4.751191816754286,4.3767276090211285,0.6778804347824192,1.0,1.3412413807464976e-110,2.7742440300641563e-109
A,RASGRP2,6.78432023793208,5.500818261839962,4.3760120987433275,0.7706521739128108,1.0,4.730564905805276e-65,2.5884723767135867e-64
A,GNGT2,4.397643234915103,4.377644839686495,4.364765144951445,0.2828260869565161,1.0,1.554031321515596e-86,1.5055338464008646e-85
A,FGF9,4.372742668882291,4.359969878459965,4.357804523573573,0.2907608695652081,1.0,6.792170783464011e-73,4.574102511989044e-72
A,ACSL6,4.608464895918793,4.430137418234002,4.350510975262032,0.2972282608695529,1.0,1.1793536881162689e-148,1.0714197010715104e-146
A,PI16,5.018997731157961,4.416576101667934,4.325402363307859,0.2765217391304321,1.0,1.5008812624485917e-108,2.8735364087768337e-107
A,CD40LG,4.324612891760194,4.321044672411099,4.317476453062004,0.09048913043478508,1.0,2.6812416992721165e-47,9.938290482522026e-47
A,SOGA3,4.3320719123418545,4.324675217835879,4.317278523329904,0.2817934782608644,1.0,2.3166998494484772e-76,1.7058163810023293e-75
A,NEU3,5.89360002996272,4.476197636308658,4.316334526293222,0.643260869565044,1.0,2.652915412059664e-126,9.602828385098e-125
A,DAAM2,4.3163436152803945,4.310817362681516,4.308855808213107,0.2049456521739207,1.0,2.0713122130981793e-61,1.0428587135384014e-60
A,MFNG,6.978186813297391,5.634339026031058,4.3053826743582135,0.8348369565214766,1.0,5.832345613544134e-60,2.8370304791552087e-59
A,SCN3A,5.001327686780892,4.646085513125574,4.297816739012319,0.411739130434717,1.0,1.598856144283451e-116,4.042510357708758e-115
A,CPEB1,4.900459188881035,4.5538294047192105,4.292676214066465,0.3991847826086359,1.0,9.021359720018445e-127,3.343857193822037e-125
A,SHISA2,5.086080002977562,4.644739628250812,4.275729349816782,0.39146739130429165,1.0,3.5884815128949616e-111,7.531747211606152e-110
A,HEMGN,4.309909745323167,4.290520144729239,4.274840084992418,0.2793478260869525,1.0,1.7826736012238432e-73,1.2195751144880578e-72
A,ETS1,8.828526500561344,4.563021080872962,4.274430552658712,0.9878804347822749,1.0,5.119341822948439e-112,1.0993831055006191e-110
A,HVCN1,5.105794748480932,4.4434631502237245,4.272869930167596,0.4246195652173197,1.0,6.9753698142583e-126,2.4908387045789807e-124
A,MAP1A,6.879005733157152,5.451635611364428,4.271382837509728,0.7887499999997589,1.0,3.0435788336386695e-63,1.5965651436123824e-62
A,LPXN,7.792107396410476,5.000283516687896,4.271210524193938,0.9359782608692556,1.0,6.211589425483167e-78,4.7727772314460835e-77
A,HHIP,7.780961536210232,6.011514389881617,4.269682964919296,0.9192391304344808,1.0,2.3152495726879752e-52,9.537346150394809e-52
A,HUNK,4.274294136194948,4.267145834702343,4.267009226005791,0.2784782608695616,1.0,4.346673035449387e-77,3.2667028128947075e-76
A,FAM184A,5.882915613741743,4.829971545317606,4.265654230841677,0.6265760869563561,1.0,4.855637329304303e-86,4.619585555646645e-85
A,LRRC34,4.283369048650096,4.255360160613033,4.2507052122821225,0.30152173913042046,1.0,1.2118733506982483e-95,1.5414995750508329e-94
A,MED12L,7.71600540759705,5.960131716669952,4.244453496459956,0.9252717391301302,1.0,1.5584374516398689e-52,6.435499396444227e-52
A,LRRC10B,4.378066606374843,4.299273813217734,4.235310888928921,0.27472826086956337,1.0,3.3063163030022155e-94,3.98413264262289e-93
A,PHF21B,4.240716910449513,4.233559843277183,4.233414468900905,0.30135869565215967,1.0,1.7754858383424294e-77,1.3469127729021794e-76
A,VAV1,7.423180964233551,5.812781600405881,4.224589401235075,0.8963586956518828,1.0,2.045520134924029e-54,8.849118734954955e-54
A,VAMP5,6.743088647765291,4.658529999809055,4.222695402450578,0.8122282608693132,1.0,6.91277699107247e-94,8.265451353261037e-93
A,CD226,5.524329683968341,4.83848296853685,4.221376980512041,0.4691847826086033,1.0,3.715988979984652e-89,3.901893697793516e-88
A,PCBP3,4.76491148957442,4.4902724744427625,4.215633459311105,0.32184782608693274,1.0,1.469541435791944e-133,7.22414096274061e-132
A,MGAT4A,7.41520600301755,5.747834727844648,4.213461690874469,0.897771739130143,1.0,2.9537791733121416e-55,1.3055661678748848e-54
A,PRKAR2B,6.096576600298054,4.2612131483325015,4.193586365260985,0.6326086956520055,1.0,1.4322716997077495e-131,6.521938921543912e-130
A,RORA,5.594279775794485,4.3676129456386,4.15200495141794,0.5370652173911804,1.0,4.9312792192017506e-119,1.3620178505136519e-117
A,TCF7,9.892930412338835,4.631902796995093,4.146673846493291,0.9956521739127061,1.0,1.1477680158901333e-92,1.3311379623586883e-91
A,EIF4EBP3,5.257858708697917,4.142082754668541,4.127530909219116,0.47097826086947203,1.0,1.45917829586053e-132,6.916355845826907e-131
A,ZNF549,4.268624775400368,4.17622449617873,4.112834707821231,0.2944565217391194,1.0,1.8361022742505254e-126,6.685360206028484e-125
A,ANO5,4.106471781182653,4.100994153713116,4.099315520882233,0.24619565217392256,1.0,5.342707058444267e-72,3.5224613985822697e-71
A,ZNF382,4.101134507519702,4.093700508209777,4.086266508899851,0.27418478260869406,1.0,5.996414483401374e-74,4.1575589083755204e-73
A,ZDHHC15,4.080509503316747,4.080509503316747,4.080509503316747,0.2607065217391351,1.0,7.227892699539363e-73,4.865765906304505e-72
A,IRF8,4.097385589308182,4.083551453235662,4.07319916443119,0.24777173913044437,1.0,1.6615574575086562e-80,1.3698240373669007e-79
A,PEX5L,4.125404698543066,4.074462033067237,4.0671376861349815,0.23201086956522626,1.0,1.4726841307334199e-84,1.3451579593337837e-83
A,KSR2,4.189065923003596,4.12356990596707,4.058073888930545,0.2587500000000056,1.0,3.225822681983469e-77,2.4322283061513277e-76
A,BARHL2,4.057177534698475,4.057177534698475,4.057177534698475,0.24554347826087905,1.0,2.2849428536120017e-69,1.3971245762451741e-68
A,ICAM4,4.113320153372161,4.08398082008585,4.05464148679954,0.2719565217391299,1.0,2.6022728687789455e-85,2.430842897030252e-84
A,C16orf54,4.060814363344079,4.057410144746051,4.054005926148022,0.26510869565217654,1.0,1.6021857874870485e-70,1.011697076643866e-69
A,GRAP,4.1573903380135775,4.0711014925515965,4.0497015924398925,0.2883695652173831,1.0,3.7511581583519737e-118,9.945667260191292e-117
A,KCNN2,4.074264154190748,4.057943764787258,4.045108430669575,0.24711956521740086,1.0,2.156468928932534e-76,1.589098952680185e-75
A,GRASP,4.566905088611122,4.1863364916004935,4.030750701755056,0.30635869565215734,1.0,4.518548633103177e-139,2.772922576731827e-137
A,PSMA8,4.044465947929942,4.037524118633164,4.030582289336385,0.26478260869565495,1.0,1.1231181708026635e-67,6.601569635104904e-67
A,GRK6,6.455480326470125,4.075303611657194,4.023595920525015,0.7202717391302256,1.0,2.5964997246305274e-149,2.4551494590090595e-147
A,TREML2,4.030633897817018,4.023645360962584,4.0202686452503995,0.21820652173913868,1.0,6.34962890378889e-71,4.0606512240827987e-70
A,SAMSN1,4.040221911012236,4.020965946199416,4.012643210127995,0.23586956521740035,1.0,5.775433890157889e-73,3.896473108347148e-72
A,CCR8,3.9889773072532506,3.9889773072532506,3.9889773072532506,0.2028260869565293,1.0,5.899508366317873e-62,3.0020754682308933e-61
A,TMEM170B,5.00824113799505,4.078073119111093,3.9844378983470525,0.45114130434774213,1.0,8.650985854337438e-131,3.799258787640657e-129
A,GSC,4.036805838739948,4.009561750088403,3.9823176614368574,0.21652173913044295,1.0,1.9506886083847978e-79,1.5589526511080404e-78
A,LAX1,4.889949136033713,4.405187265098534,3.977427031255216,0.40173913043472165,1.0,1.0119990846859018e-100,1.4968379119300733e-99
A,FYN,7.5058929849312,5.503390492176965,3.9699653767219933,0.9045108695649224,1.0,1.515956477930845e-53,6.405659235178374e-53
A,PRKCQ,6.94133166577181,5.256828398058943,3.9698073338841757,0.8240760869562642,1.0,3.614126777073145e-58,1.6888706898511497e-57
A,TNFRSF8,4.2938929905776835,4.065470653256888,3.9662883431081206,0.27608695652173665,1.0,1.5030531846951466e-125,5.285784567733425e-124
A,C17orf67,4.255217906863537,4.051332172742607,3.9550758972877307,0.24934782608696618,1.0,7.996381690121362e-122,2.4374497016943948e-120
A,RIMS3,6.541023678008703,5.032641575831829,3.943228129029275,0.7373913043476089,1.0,7.902414787905467e-63,4.1023936488586e-62
A,RAB9B,3.9212090196334564,3.9088576969892306,3.9073707872261942,0.2327717391304437,1.0,9.121271098384704e-74,6.293541223617413e-73
A,LGALS9,5.95131324032419,4.914065009778407,3.9062292297338534,0.6326630434780924,1.0,1.0209016969853746e-65,5.704061245170318e-65
A,PALD1,4.790191248732963,4.235115391675581,3.888992502546116,0.3668478260869118,1.0,1.975849981494735e-107,3.6220007623186867e-106
A,ARHGAP33,5.069157372930329,3.939042580974687,3.8610707134795588,0.4524456521738285,1.0,7.47091256916741e-129,3.0165233691585972e-127
A,BSPRY,5.5593386978615635,4.706288264381804,3.8568754279632556,0.5196739130433624,1.0,1.9502351576556816e-70,1.2285420862281697e-69
