cell_id,context,ntc_id,total_counts,n_genes_by_counts,pct_counts_mt,good_turing_unseen_pct
A_ctrl_000331,A,non-targeting-11,24123.0,6505,0.28603408,8.9126559714795
A_ctrl_000332,A,non-targeting-11,17553.0,5922,0.34751895,13.222810915513017
A_ctrl_000333,A,non-targeting-11,13402.0,5200,0.32084763,16.69900014923146
A_ctrl_000334,A,non-targeting-11,28159.0,6622,0.37643382,7.109627472566498
A_ctrl_000335,A,non-targeting-11,26160.0,6686,0.5237003,7.916666666666667
A_ctrl_000336,A,non-targeting-11,26712.0,6507,0.29949087,7.760557053009883
A_ctrl_000337,A,non-targeting-11,16059.0,5562,0.24285448,14.789214770533658
A_ctrl_000338,A,non-targeting-11,45683.0,7978,0.4575006,4.005866514896132
A_ctrl_000339,A,non-targeting-11,25144.0,6489,0.16306077,8.514953865733375
A_ctrl_000340,A,non-targeting-11,18347.0,5837,0.032702893,12.252684362566088
A_ctrl_000341,A,non-targeting-11,24610.0,6494,0.19910605,8.756603006907762
A_ctrl_000342,A,non-targeting-11,46923.0,7589,0.28131193,3.5845960403213777
A_ctrl_000343,A,non-targeting-11,18251.0,5927,0.1588954,12.497945318064763
A_ctrl_000344,A,non-targeting-11,17536.0,6018,0.56455296,13.566377737226277
A_ctrl_000345,A,non-targeting-11,19207.0,6294,0.09892227,12.833862654240642
A_ctrl_000346,A,non-targeting-11,22155.0,6215,0.8305123,9.87136086662153
A_ctrl_000347,A,non-targeting-11,12473.0,4966,0.29664075,18.70440150725567
A_ctrl_000348,A,non-targeting-11,12849.0,5301,0.031130828,19.76807533660207
A_ctrl_000349,A,non-targeting-11,20943.0,6209,0.0954973,10.901017046268443
A_ctrl_000350,A,non-targeting-11,27608.0,7233,0.59040856,8.298319327731093
A_ctrl_000351,A,non-targeting-11,9088.0,4187,0.42913732,24.009683098591548
A_ctrl_000352,A,non-targeting-11,21047.0,6071,0.25181735,10.761628735686797
A_ctrl_000353,A,non-targeting-11,18682.0,5950,1.2043679,12.787710095278879
A_ctrl_000354,A,non-targeting-11,22181.0,6255,0.16680942,10.103241513006628
A_ctrl_000355,A,non-targeting-11,4146.0,2683,0.6271105,44.06657018813314
A_ctrl_000356,A,non-targeting-11,5173.0,2972,0.038662285,36.9998066885753
A_ctrl_000357,A,non-targeting-11,19124.0,6087,0.1516419,12.361430663041205
A_ctrl_000358,A,non-targeting-11,32260.0,7016,0.16119033,6.134531928084315
A_ctrl_000359,A,non-targeting-11,24188.0,6599,0.23151976,9.248387630229866
A_ctrl_000360,A,non-targeting-11,30627.0,7090,0.24488196,7.023214810461358
A_ctrl_000361,A,non-targeting-11,15580.0,5775,0.12195122,15.949935815147626
A_ctrl_000362,A,non-targeting-11,10534.0,4623,0.0949307,22.41313840896146
A_ctrl_000363,A,non-targeting-11,25906.0,6825,0.5867367,8.723847757276307
A_ctrl_000364,A,non-targeting-11,25553.0,6505,0.25828668,8.413884866747544
A_ctrl_000365,A,non-targeting-11,29026.0,6877,0.8061738,7.314132157376146
A_ctrl_000366,A,non-targeting-11,12913.0,5331,0.085185476,20.28963060481685
A_ctrl_000367,A,non-targeting-11,35006.0,7510,0.10855281,5.744729474947152
A_ctrl_000368,A,non-targeting-11,14213.0,5166,1.1046225,15.661718145359881
A_ctrl_000369,A,non-targeting-11,24133.0,6481,0.31492147,9.12857912402105
A_ctrl_000370,A,non-targeting-11,51507.0,8172,0.37470636,3.3160541285650496
A_ctrl_000371,A,non-targeting-11,18889.0,6152,0.29117477,12.737572131928635
A_ctrl_000372,A,non-targeting-11,28471.0,6998,0.14400618,7.765796775666468
A_ctrl_000373,A,non-targeting-11,25686.0,6574,0.1907654,8.210698434945106
A_ctrl_000374,A,non-targeting-11,12636.0,5020,0.2374169,18.668882557771447
A_ctrl_000375,A,non-targeting-11,35691.0,7456,0.058838364,5.726933960942534
A_ctrl_000376,A,non-targeting-11,20189.0,6171,1.2828768,11.387389172321562
A_ctrl_000377,A,non-targeting-11,29366.0,7296,0.3064769,7.23285432132398
A_ctrl_000378,A,non-targeting-11,21931.0,6397,0.2781451,10.30960740504309
A_ctrl_000379,A,non-targeting-11,25851.0,6807,0.41004214,8.634095392828131
A_ctrl_000380,A,non-targeting-11,22380.0,6423,0.071492404,9.959785522788204
A_ctrl_000381,A,non-targeting-11,31764.0,6922,0.2801914,6.309029089535323
A_ctrl_000382,A,non-targeting-11,23511.0,6327,0.6890392,8.957509250988899
A_ctrl_000383,A,non-targeting-11,38763.0,7661,0.16252612,5.092485101772309
A_ctrl_000384,A,non-targeting-11,37353.0,7403,0.099054955,5.132117902176532
A_ctrl_000385,A,non-targeting-11,17524.0,5985,0.06277105,13.986532755078748
A_ctrl_000386,A,non-targeting-11,40624.0,7669,0.13046475,4.736116581331233
A_ctrl_000387,A,non-targeting-11,25853.0,6738,0.2320814,8.293041426526901
A_ctrl_000388,A,non-targeting-11,10188.0,4486,0.20612486,21.839418924224578
A_ctrl_000389,A,non-targeting-11,20375.0,6133,0.1815951,11.283435582822086
A_ctrl_000390,A,non-targeting-11,23562.0,6591,0.314065,9.366777013835838
A_ctrl_000391,A,non-targeting-11,30321.0,7069,0.2539494,6.853335971768741
A_ctrl_000392,A,non-targeting-11,20865.0,6164,0.71890724,10.587107596453391
A_ctrl_000393,A,non-targeting-11,12757.0,5074,0.047033,18.076350239084423
A_ctrl_000394,A,non-targeting-11,14498.0,5450,0.034487516,16.84370257966616
A_ctrl_000395,A,non-targeting-11,20019.0,6285,0.28972477,11.933663020130876
A_ctrl_000396,A,non-targeting-11,15584.0,5351,0.012833676,14.720225872689939
A_ctrl_000397,A,non-targeting-11,16638.0,5620,0.34859958,13.709580478422888
A_ctrl_000398,A,non-targeting-11,13826.0,5331,0.13018951,17.467090987993636
A_ctrl_000399,A,non-targeting-11,27719.0,6824,0.20563512,7.61210721887514
A_ctrl_000400,A,non-targeting-12,41384.0,7506,0.24647208,4.2552677363232165
A_ctrl_000401,A,non-targeting-12,23496.0,6430,0.25110656,9.180286006128703
A_ctrl_000402,A,non-targeting-12,15100.0,5523,0.19867551,15.860927152317881
A_ctrl_000403,A,non-targeting-12,32657.0,7205,0.19903849,6.216125179900175
A_ctrl_000404,A,non-targeting-12,36679.0,7249,0.3762371,5.136454101802121
A_ctrl_000405,A,non-targeting-12,35238.0,7436,0.35756853,5.550825813042738
A_ctrl_000406,A,non-targeting-12,27623.0,6907,0.23169099,7.805089961264164
A_ctrl_000407,A,non-targeting-12,22802.0,6289,0.49995613,9.525480221033243
A_ctrl_000408,A,non-targeting-12,27703.0,6810,0.19131503,7.482944085478107
A_ctrl_000409,A,non-targeting-12,38411.0,7649,0.31761736,5.006378381192888
A_ctrl_000410,A,non-targeting-12,26596.0,6938,0.1353587,8.591517521431793
A_ctrl_000411,A,non-targeting-12,10927.0,4886,0.35691404,22.567950947195023
A_ctrl_000412,A,non-targeting-12,11629.0,4996,0.13758707,20.896035772637372
A_ctrl_000413,A,non-targeting-12,12896.0,5092,0.10856079,18.548387096774192
A_ctrl_000414,A,non-targeting-12,7996.0,3996,0.27513757,28.001500750375186
A_ctrl_000415,A,non-targeting-12,10479.0,4694,0.55348796,22.49260425613131
A_ctrl_000416,A,non-targeting-12,8868.0,4177,0.41723052,25.2255299954894
A_ctrl_000417,A,non-targeting-12,12064.0,5002,0.31498674,19.852453580901855
A_ctrl_000418,A,non-targeting-12,11694.0,5093,0.21378484,21.147597058320507
A_ctrl_000419,A,non-targeting-12,12309.0,4977,0.6174344,19.26232837760988
A_ctrl_000420,A,non-targeting-12,8264.0,4127,0.20571153,27.75895450145208
A_ctrl_000421,A,non-targeting-12,8954.0,4113,0.91579187,23.475541657359837
A_ctrl_000422,A,non-targeting-12,6498.0,3643,0.20006154,34.656817482302245
A_ctrl_000423,A,non-targeting-12,10183.0,4533,0.2651478,23.077678483747423
A_ctrl_000424,A,non-targeting-12,10327.0,4526,0.1258836,22.349181756560473
A_ctrl_000425,A,non-targeting-12,11408.0,4747,1.1220196,20.52945301542777
A_ctrl_000426,A,non-targeting-12,44223.0,8041,0.18994641,4.300929380639034
A_ctrl_000427,A,non-targeting-12,47547.0,8166,0.13250047,3.922434643615791
A_ctrl_000428,A,non-targeting-12,27760.0,6911,0.41066283,7.564841498559078
A_ctrl_000429,A,non-targeting-12,26431.0,6893,0.43509513,8.2781582232984
A_ctrl_000430,A,non-targeting-12,13838.0,5416,0.47694752,17.003902298019945
A_ctrl_000431,A,non-targeting-12,17673.0,5714,0.67334354,12.414417472981384
A_ctrl_000432,A,non-targeting-12,42507.0,7694,0.31759477,4.234596654668643
A_ctrl_000433,A,non-targeting-12,33476.0,7282,0.5854941,5.9654677978253074
A_ctrl_000434,A,non-targeting-12,14142.0,5390,0.6151888,16.652524395417903
A_ctrl_000435,A,non-targeting-12,9314.0,4475,0.09662873,26.476272278290747
A_ctrl_000436,A,non-targeting-12,17995.0,6012,1.116977,13.548207835509864
A_ctrl_000437,A,non-targeting-12,35663.0,7492,0.07851274,5.950144407368982
A_ctrl_000438,A,non-targeting-12,10661.0,4526,0.15007973,21.161241909764563
A_ctrl_000439,A,non-targeting-12,5306.0,3122,0.09423294,37.95702977761025
A_ctrl_000440,A,non-targeting-12,14035.0,5235,0.15675098,16.950480940505877
A_ctrl_000441,A,non-targeting-12,5707.0,3310,0.12265638,36.63921499912388
A_ctrl_000442,A,non-targeting-12,26955.0,6781,0.092747174,8.109812650714153
A_ctrl_000443,A,non-targeting-12,16957.0,5910,0.4658843,14.45420770183405
A_ctrl_000444,A,non-targeting-12,28203.0,6912,0.29429492,7.343190440733255
A_ctrl_000445,A,non-targeting-12,17887.0,5737,0.50874937,12.428020349974842
A_ctrl_000446,A,non-targeting-12,48633.0,8077,0.18917197,3.5860423991939627
A_ctrl_000447,A,non-targeting-12,30702.0,7010,0.335483,6.934401667643802
A_ctrl_000448,A,non-targeting-12,28363.0,7103,1.1000247,7.788315763494694
A_ctrl_000449,A,non-targeting-12,23477.0,6351,0.55799294,9.187715636580483
A_ctrl_000450,A,non-targeting-12,27179.0,6820,0.21707937,7.671363920674049
A_ctrl_000451,A,non-targeting-12,28449.0,6881,0.01757531,7.50465745720412
A_ctrl_000452,A,non-targeting-12,33148.0,7340,0.18703994,6.292989018945336
A_ctrl_000453,A,non-targeting-12,21522.0,6238,0.6133259,10.394015426075644
A_ctrl_000454,A,non-targeting-12,14719.0,5318,0.09511516,15.843467626876826
A_ctrl_000455,A,non-targeting-12,36161.0,7376,1.2554963,5.2929952158402696
A_ctrl_000456,A,non-targeting-12,28691.0,6880,0.8225576,7.281028894078283
A_ctrl_000457,A,non-targeting-12,19520.0,5942,0.18442622,11.757172131147541
A_ctrl_000458,A,non-targeting-12,29759.0,6700,0.5275715,6.629927080883094
A_ctrl_000459,A,non-targeting-12,5210.0,3077,0.268714,37.42802303262956
A_ctrl_000460,A,non-targeting-12,39225.0,7639,0.12237093,4.78521351179095
A_ctrl_000461,A,non-targeting-12,6550.0,3528,1.0229007,31.83206106870229
A_ctrl_000462,A,non-targeting-12,17509.0,5959,0.61111426,13.267462447883945
A_ctrl_000463,A,non-targeting-12,13951.0,5421,0.08601534,17.625976632499462
A_ctrl_000464,A,non-targeting-12,19115.0,6124,0.047083445,12.116139157729531
A_ctrl_000465,A,non-targeting-12,10602.0,4629,0.71684587,21.844934917940012
A_ctrl_000466,A,non-targeting-12,17105.0,5769,0.111078635,13.925752703887753
A_ctrl_000467,A,non-targeting-12,22756.0,6657,0.27685007,10.397257866057304
A_ctrl_000468,A,non-targeting-12,14770.0,5385,0.18280298,15.714285714285714
A_ctrl_000469,A,non-targeting-12,21986.0,6374,0.18648231,10.001819339579733
A_ctrl_000470,A,non-targeting-12,15852.0,5649,0.13247539,14.610143830431491
A_ctrl_000471,A,non-targeting-12,18736.0,5995,0.23484202,12.483988044406491
A_ctrl_000472,A,non-targeting-12,14685.0,5312,0.061287027,15.43752128021791
A_ctrl_000473,A,non-targeting-12,8613.0,4055,0.2670382,25.33379774759085
A_ctrl_000474,A,non-targeting-12,15149.0,5461,0.085814245,15.14291372367813
A_ctrl_000475,A,non-targeting-12,13918.0,5430,0.4670211,17.24385687598793
A_ctrl_000476,A,non-targeting-12,13082.0,5122,0.26754317,18.108851857514143
A_ctrl_000477,A,non-targeting-12,17024.0,5874,0.85173875,13.710056390977444
A_ctrl_000478,A,non-targeting-12,21065.0,6204,0.31331593,10.37265606456207
A_ctrl_000479,A,non-targeting-12,23915.0,7009,0.17980348,9.947731549236881
A_ctrl_000480,A,non-targeting-12,24746.0,6768,0.09294432,9.290390366119777
A_ctrl_000481,A,non-targeting-12,27786.0,7007,0.8997337,7.755704311523789
A_ctrl_000482,A,non-targeting-12,4649.0,2834,0.12906002,41.14863411486341
A_ctrl_000483,A,non-targeting-12,11417.0,4729,0.13138303,20.416922133660332
A_ctrl_000484,A,non-targeting-12,23076.0,6407,0.39868262,9.767724042295026
A_ctrl_000485,A,non-targeting-12,31126.0,6996,0.62327313,6.753196684443873
A_ctrl_000486,A,non-targeting-12,25017.0,6564,0.24783148,8.542191309909262
A_ctrl_000487,A,non-targeting-12,23345.0,6392,0.07282074,9.87791818376526
A_ctrl_000488,A,non-targeting-12,27051.0,6787,0.4916639,7.910982958116151
A_ctrl_000489,A,non-targeting-12,25645.0,6904,0.15987523,8.734646129849873
A_ctrl_000490,A,non-targeting-12,30099.0,7132,0.2525001,7.063357586630785
A_ctrl_000491,A,non-targeting-12,25619.0,6738,0.11710059,8.37269214255045
A_ctrl_000492,A,non-targeting-12,30556.0,7062,0.5236288,6.79081031548632
A_ctrl_000493,A,non-targeting-12,30130.0,7252,0.59409225,7.039495519415865
A_ctrl_000494,A,non-targeting-12,22557.0,6602,0.35465708,10.063394955002881
A_ctrl_000495,A,non-targeting-12,19416.0,6076,0.32447466,11.912855377008652
A_ctrl_000496,A,non-targeting-12,13206.0,5184,0.16659094,18.643041041950628
A_ctrl_000497,A,non-targeting-12,9069.0,4273,0.5513287,25.713970669313046
A_ctrl_000498,A,non-targeting-12,6764.0,3494,0.3400355,31.224127735068006
A_ctrl_000499,A,non-targeting-12,7026.0,3759,0.32735553,32.87788215200683
A_ctrl_000500,A,non-targeting-12,6623.0,3673,0.40767026,33.67054205043032
A_ctrl_000501,A,non-targeting-12,6848.0,3772,0.14602804,33.177570093457945
A_ctrl_000502,A,non-targeting-12,5411.0,3098,0.57290703,36.55516540380706
A_ctrl_000503,A,non-targeting-12,12332.0,5315,0.38923126,20.613039247486213
A_ctrl_000504,A,non-targeting-12,6552.0,3516,0.36630037,32.524420024420024
A_ctrl_000505,A,non-targeting-12,7119.0,3638,0.19665684,30.046354825115888
A_ctrl_000506,A,non-targeting-12,10489.0,4563,0.4099533,22.21374773572314
A_ctrl_000507,A,non-targeting-12,4639.0,2808,0.47424012,40.59064453546023
A_ctrl_000508,A,non-targeting-12,9880.0,4479,0.2834008,24.129554655870447
A_ctrl_000509,A,non-targeting-12,5637.0,3224,0.0532198,36.615220862160726
A_ctrl_000510,A,non-targeting-12,12468.0,5000,0.240616,19.25729868463266
A_ctrl_000511,A,non-targeting-12,10649.0,4626,0.6385576,21.89876983754343
A_ctrl_000512,A,non-targeting-12,3874.0,2550,0.4388229,47.08311822405782
A_ctrl_000513,A,non-targeting-12,10846.0,4682,0.14751983,22.10953346855984
A_ctrl_000514,A,non-targeting-12,10763.0,4610,0.11149307,21.192975936077303
A_ctrl_000515,A,non-targeting-12,9771.0,4475,0.49124962,24.20427796540784
A_ctrl_000516,A,non-targeting-12,9529.0,4537,0.4302655,25.196767761569944
A_ctrl_000517,A,non-targeting-12,11687.0,4894,0.35937366,20.45007273038419
A_ctrl_000518,A,non-targeting-12,8776.0,4131,1.469918,24.920237010027346
A_ctrl_000519,A,non-targeting-12,11344.0,4771,0.872708,20.186882933709448
A_ctrl_000520,A,non-targeting-12,7339.0,3750,0.21801335,29.813326066221556
A_ctrl_000521,A,non-targeting-12,11403.0,4864,0.25431904,20.976935894062965
A_ctrl_000522,A,non-targeting-12,21852.0,6556,0.43931907,10.36976020501556
A_ctrl_000523,A,non-targeting-12,29403.0,7133,0.30949223,7.4312145019215725
A_ctrl_000524,A,non-targeting-12,15117.0,5560,0.45643976,15.896011113316135
A_ctrl_000525,A,non-targeting-12,24270.0,6708,0.22249693,9.283065512978986
A_ctrl_000526,A,non-targeting-12,42370.0,7696,0.29502004,4.219966957753127
A_ctrl_000527,A,non-targeting-12,31958.0,7321,0.26597407,6.67438513048376
A_ctrl_000528,A,non-targeting-12,27794.0,6757,0.51090163,7.354105202561704
A_ctrl_000529,A,non-targeting-12,21766.0,6535,0.69833684,10.759900762657356
A_ctrl_000530,A,non-targeting-12,21757.0,6191,1.0295538,9.670450889368938
A_ctrl_000531,A,non-targeting-12,48435.0,7996,0.44389385,3.4437906472592132
A_ctrl_000532,A,non-targeting-12,24350.0,6583,0.64065707,8.91170431211499
A_ctrl_000533,A,non-targeting-12,14092.0,5632,0.4612546,18.322452455293785
A_ctrl_000534,A,non-targeting-12,18774.0,6096,0.18110152,12.698412698412698
A_ctrl_000535,A,non-targeting-12,17656.0,5986,0.10194834,13.74603534209334
A_ctrl_000536,A,non-targeting-12,14039.0,5251,0.22081344,16.318826127217037
A_ctrl_000537,A,non-targeting-12,30183.0,7191,0.3147467,7.285558095616738
A_ctrl_000538,A,non-targeting-12,22402.0,6430,0.43746093,10.365145969109902
A_ctrl_000539,A,non-targeting-12,16441.0,5527,0.34061188,13.74004014354358
A_ctrl_000540,A,non-targeting-12,19490.0,6148,0.21549512,12.28322216521293
A_ctrl_000541,A,non-targeting-12,11597.0,4921,0.215573,20.841596964732258
A_ctrl_000542,A,non-targeting-12,3418.0,2270,0.61439437,47.48390871854886
A_ctrl_000543,A,non-targeting-12,18371.0,6117,0.16330086,13.455990419683197
A_ctrl_000544,A,non-targeting-12,39390.0,7460,0.21071339,4.605229753744605
A_ctrl_000545,A,non-targeting-12,12744.0,4973,0.03138732,18.416509730069052
A_ctrl_000546,A,non-targeting-12,14296.0,5315,0.3217683,16.710968102965865
A_ctrl_000547,A,non-targeting-12,21375.0,6165,1.0713451,10.254970760233919
A_ctrl_000548,A,non-targeting-12,22100.0,6238,0.31221718,9.904977375565611
A_ctrl_000549,A,non-targeting-12,52076.0,8234,0.38597435,3.235655580305707
A_ctrl_000550,A,non-targeting-12,44064.0,7802,0.35176107,4.112200435729847
A_ctrl_000551,A,non-targeting-12,25053.0,6639,0.07983076,8.753442701472878
A_ctrl_000552,A,non-targeting-12,32617.0,7284,0.19008493,6.22988012386179
A_ctrl_000553,A,non-targeting-12,18095.0,5864,0.11052777,12.710693561757392
A_ctrl_000554,A,non-targeting-12,24319.0,6693,0.27550474,9.231465109585098
A_ctrl_000555,A,non-targeting-12,17697.0,5892,0.113013506,13.120867943719274
A_ctrl_000556,A,non-targeting-12,12353.0,4832,0.21047518,18.40038856957824
A_ctrl_000557,A,non-targeting-12,37382.0,7454,0.5457172,5.280616339414691
A_ctrl_000558,A,non-targeting-12,10574.0,4754,0.066200115,22.886324947985624
A_ctrl_000559,A,non-targeting-12,28669.0,6799,0.13603544,7.1889497366493424
A_ctrl_000560,A,non-targeting-12,10230.0,4459,0.21505377,21.87683284457478
A_ctrl_000561,A,non-targeting-12,31930.0,7396,0.23802067,6.899467585342937
A_ctrl_000562,A,non-targeting-12,19452.0,6078,0.07711289,11.859962985811228
A_ctrl_000563,A,non-targeting-12,4786.0,2873,0.04178855,39.80359381529461
A_ctrl_000564,A,non-targeting-12,29173.0,7017,0.08912351,6.979055976416549
A_ctrl_000565,A,non-targeting-12,34167.0,7433,0.41560566,6.029209471127111
A_ctrl_000566,A,non-targeting-12,48283.0,7754,0.43907794,3.558188182175921
A_ctrl_000567,A,non-targeting-12,23493.0,6518,0.3320138,9.598603839441536
A_ctrl_000568,A,non-targeting-12,23455.0,6151,0.17053933,9.149435088467278
A_ctrl_000569,A,non-targeting-12,15089.0,5545,0.17231095,15.401948439260389
A_ctrl_000570,A,non-targeting-12,33992.0,7262,1.2855966,5.977877147564133
A_ctrl_000571,A,non-targeting-12,36341.0,7418,0.12107537,5.539198150848904
A_ctrl_000572,A,non-targeting-12,20201.0,5803,0.1287065,10.722241473194396
A_ctrl_000573,A,non-targeting-12,18140.0,5864,0.25358322,12.717750826901874
A_ctrl_000574,A,non-targeting-12,37304.0,7578,0.083101004,5.441775680892129
A_ctrl_000575,A,non-targeting-12,37109.0,7608,0.043116223,5.602414508609772
A_ctrl_000576,A,non-targeting-12,26322.0,6856,0.29253095,8.111085783755033
A_ctrl_000577,A,non-targeting-12,16378.0,5770,1.153987,14.659909634876053
A_ctrl_000578,A,non-targeting-12,23435.0,6512,0.28163004,9.421804992532536
A_ctrl_000579,A,non-targeting-12,24459.0,6708,0.057238642,9.567030540905188
A_ctrl_000580,A,non-targeting-12,13523.0,5235,0.029579235,17.355616357317164
A_ctrl_000581,A,non-targeting-12,26793.0,6622,0.23513603,7.905049826447207
A_ctrl_000582,A,non-targeting-12,32678.0,7354,0.5171675,6.053002019707448
A_ctrl_000583,A,non-targeting-12,15812.0,5784,0.21502657,15.05818365798128
A_ctrl_000584,A,non-targeting-12,6338.0,3379,0.09466709,32.47081098138214
A_ctrl_000585,A,non-targeting-12,20123.0,6259,0.81498784,11.94155940963077
A_ctrl_000586,A,non-targeting-12,32433.0,7182,0.12641445,6.579718188265039
A_ctrl_000587,A,non-targeting-12,46046.0,7821,0.5255614,3.952569169960474
A_ctrl_000588,A,non-targeting-12,33055.0,7327,0.80471945,6.229012252306761
A_ctrl_000589,A,non-targeting-12,33498.0,7319,0.16120365,6.098871574422353
A_ctrl_000590,A,non-targeting-12,27466.0,6933,0.42234036,8.035389208475934
A_ctrl_000591,A,non-targeting-12,26981.0,6778,0.05930099,8.33178903672955
A_ctrl_000592,A,non-targeting-12,15174.0,5679,0.22406748,16.2383023592988
A_ctrl_000593,A,non-targeting-12,15960.0,5749,0.08145364,15.175438596491228
A_ctrl_000594,A,non-targeting-12,10927.0,4607,0.9151643,20.618651047863093
A_ctrl_000595,A,non-targeting-12,20883.0,6259,0.22506346,11.186132260690513
A_ctrl_000596,A,non-targeting-12,22473.0,6228,0.062296975,9.424642904819116
A_ctrl_000597,A,non-targeting-12,18208.0,5814,1.1039103,12.241871704745167
A_ctrl_000598,A,non-targeting-12,12674.0,5046,0.18936405,18.557677134290675
A_ctrl_000599,A,non-targeting-12,17102.0,5800,0.43854517,13.559817565197053
